SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"362155094254801","20N32W31CAD1","GW","AR008",-94.43000000,36.36527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=AR008&site_no=362155094254801"
"362231079410801","RK-239 UPPER PIEDMONT RS MW-S3S","GW","USGS",-79.68555560,36.37527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362231079410801"
"362500089281101","Lk:G-045","GW","USGS",-89.46969440,36.41555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362500089281101"
"362529116171100","230  S17 E50 36DDC 1    Devils Hole Well (AM-5)","GW","USGS",-116.28837320,36.42467828,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362529116171100"
"362714103071201","26S.36E.29.314412 J-4","GW","USGS",-103.29197220,32.01149444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362714103071201"
"362718089552301","Gideon","GW","USGS",-89.92302780,36.45511110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362718089552301"
"362935096291501","23N-09E-10 AAD 1  MW20  Wynona GW Well","GW","USGS",-96.31862450,36.48368309,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362935096291501"
"362936109564101","08 054-10.96X00.63 [BMOB-1]","GW","USGS",-109.94817270,36.49083360,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362936109564101"
"362955089581801","Malden","GW","USGS",-89.97188890,36.49950000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=362955089581801"
"363018082285201","Su:K-013","GW","USGS",-82.48098330,36.50496389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363018082285201"
"363143110355001","02 040-05.38X15.27 [BMOB-4]","GW","USGS",-110.59903000,36.52805329,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363143110355001"
"363213116133800","230  S16 E51 27BAA 3    Tracer Well 3 (AD-6)","GW","USGS",-116.22800000,36.53700556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363213116133800"
"363236094290301","Noel","GW","USGS",-94.48466670,36.54269444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363236094290301"
"363304084475600","Pk:G-011","GW","USGS",-84.79875000,36.55094444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363304084475600"
"363336087462500","St:M-063","GW","USGS",-87.77363100,36.56005000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363336087462500"
"363337075595001","63A  1","GW","USGS",-75.99724170,36.56038889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363337075595001"
"363337075595002","63A  2","GW","USGS",-75.99720000,36.56034720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363337075595002"
"363436092391001","Theodosia","GW","USGS",-92.65302780,36.57563889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363436092391001"
"363442090364301","Naylor","GW","USGS",-90.61294440,36.57922220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363442090364301"
"363550094232601","Pineville","GW","USGS",-94.39062780,36.59727220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363550094232601"
"363551090152801","Qulin","GW","USGS",-90.26038890,36.59847220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363551090152801"
"363609086430401","Rb:M-001","GW","USGS",-86.71776470,36.60258350,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363609086430401"
"363625076522602","56A 13 SOW 076B","GW","USGS",-76.87356389,36.60729720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363625076522602"
"363714076063502","62A 23 SOW 209B","GW","USGS",-76.10938540,36.62074879,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363714076063502"
"363728093150401","Cooper Creek","GW","USGS",-93.25169440,36.62452778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363728093150401"
"363749083430701","K25A0041 - Middlesboro","GW","USGS",-83.71852720,36.63036045,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363749083430701"
"363850110100801","08 038-09.40X07.08 [BMOB-2]","GW","USGS",-110.17068350,36.64722180,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363850110100801"
"363855093134701","Branson","GW","USGS",-93.22966670,36.64886110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363855093134701"
"363906077000301","54B 34 SOW 251C","GW","USGS",-77.00062628,36.65173149,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000301"
"363906077000302","54B 35 SOW 251D","GW","USGS",-77.00062070,36.65171205,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000302"
"363906077000403","54B 40 SOW 251A","GW","USGS",-77.00121940,36.65155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000403"
"363906077000404","54B 41 SOW 251B","GW","USGS",-77.00121940,36.65155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000404"
"363906077000405","54B 42 SOW 251E","GW","USGS",-77.00121940,36.65155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000405"
"363906077000406","54B 43 SOW 251F","GW","USGS",-77.00121940,36.65155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000406"
"363906077000407","54B 44 SOW 251G","GW","USGS",-77.00121940,36.65155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363906077000407"
"363928076332901","58B 13","GW","USGS",-76.55772770,36.65792848,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363928076332901"
"363949076542602","55B 91 SOW 252A","GW","USGS",-76.90720278,36.66361389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542602"
"363949076542603","55B 92 SOW 252B","GW","USGS",-76.90722500,36.66363610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542603"
"363949076542604","55B 93 SOW 252C","GW","USGS",-76.90724720,36.66365556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542604"
"363949076542605","55B 94 SOW 252D","GW","USGS",-76.90726940,36.66367778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542605"
"363949076542606","55B 95 SOW 252E","GW","USGS",-76.90729170,36.66369720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542606"
"363949076542607","55B 96 SOW 252F","GW","USGS",-76.90731389,36.66371944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542607"
"363949076542608","55B 97 SOW 252G","GW","USGS",-76.90733610,36.66373889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542608"
"363949076542609","55B 98 SOW 252H","GW","USGS",-76.90735830,36.66376110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=363949076542609"
"364006093200301","Silver Dollar City","GW","USGS",-93.33391670,36.66816667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364006093200301"
"364010076351401","58B276 SOW 246","GW","USGS",-76.68365830,36.58840830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364010076351401"
"364022082450201","08B  1 SOW 241","GW","USGS",-82.75060280,36.67276944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364022082450201"
"364033076562602","55B 65 SOW 145B","GW","USGS",-76.94072778,36.67602778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364033076562602"
"364033076562603","55B 66 SOW 145C","GW","USGS",-76.94080000,36.67600278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364033076562603"
"364059076544901","55B 16","GW","USGS",-76.91329390,36.68320624,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364059076544901"
"364059093520001","Cassville","GW","USGS",-93.86933330,36.67955556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364059093520001"
"364126076003501","62B  1 SOW 098A","GW","USGS",-76.00962500,36.69108889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364126076003501"
"364126076013401","62B 18","GW","USGS",-76.02563310,36.69063430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364126076013401"
"364200119420003","014S021E17Q002M","GW","USGS",-119.70911100,36.70963889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364200119420003"
"364218078015701","46B  3 SOW 220","GW","USGS",-78.03240560,36.70491667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364218078015701"
"364255108053202","29N.12W.22.1321A BLM-15","GW","USGS",-108.09297220,36.71538889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364255108053202"
"364313094121101","Longview","GW","USGS",-94.20516670,36.72058330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364313094121101"
"364324091515001","West Plains","GW","USGS",-91.87850000,36.74644444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364324091515001"
"364325076011501","62B 22","GW","USGS",-76.02054720,36.72371439,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364325076011501"
"364337096315401","26N-07E-15 DDD 1 Burbank","GW","USGS",-96.53173060,36.72702220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364337096315401"
"364338110154601","08 039-00.70X01.57 [BMOB-3]","GW","USGS",-110.26318800,36.72722130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364338110154601"
"364344076360202","58B 284 SOW 253A","GW","VA087",-76.60052220,36.72893889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=VA087&site_no=364344076360202"
"364352076005401","62B  9","GW","USGS",-76.01461940,36.73140278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364352076005401"
"364358120314906","014S013E11D006M","GW-EX","USGS",-120.53152780,36.73263889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364358120314906"
"364410076002801","62B 23","GW","USGS",-76.00785830,36.73648330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364410076002801"
"364453093543601","Butterfield Springfield Plateau Aquifer","GW","USGS",-93.91005560,36.74808330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364453093543601"
"364453093543602","Butterfield Ozark Aquifer","GW","USGS",-93.91011110,36.74808330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364453093543602"
"364504076031301","62C  5 SOW 093","GW","USGS",-76.04993190,36.74906654,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364504076031301"
"364512076343705","58C 56 SOW 162D","GW","USGS",-76.57661740,36.75348280,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364512076343705"
"364558076074401","61C 44 SOW 210B","GW","USGS",-76.12862069,36.76620460,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364558076074401"
"364558076074501","61C 43 SOW 210A","GW","USGS",-76.12868740,36.76618518,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364558076074501"
"364619076274201","59C 54 SOW 250A","GW","USGS",-76.46180560,36.77197778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364619076274201"
"364619076274303","59C 55 SOW 250B","GW","USGS",-76.46184440,36.77196110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364619076274303"
"364642077041602","54C 10 SOW 221A","GW","USGS",-77.07101120,36.77885275,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364642077041602"
"364642077041603","54C 11 SOW 221B","GW","USGS",-77.07103620,36.77886940,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364642077041603"
"364642077041604","54C 12 SOW 221C","GW","USGS",-77.07106678,36.77886664,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364642077041604"
"364642077041605","54C 13 SOW 221D","GW","USGS",-77.07116120,36.77888050,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364642077041605"
"364643089212301","East Prairie","GW","USGS",-89.35602780,36.77947220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364643089212301"
"364650114432001","219  S13 E65 28BDBA1    USGS CSV-2","GW","USGS",-114.72273890,36.78073330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364650114432001"
"364713076030701","62C  2 SOW 092A","GW","USGS",-76.05154170,36.78730000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364713076030701"
"364715076030801","62C  3 SOW 092B","GW","USGS",-76.05152500,36.78728610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364715076030801"
"364732080070301","30C  1 SOW 010","GW","USGS",-80.11726810,36.79235825,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364732080070301"
"364745076004302","62C 10 SOW 172B","GW","USGS",-76.01155000,36.79616110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364745076004302"
"364745076004303","62C 11 SOW 172C","GW","USGS",-76.01160830,36.79631667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364745076004303"
"364745076004304","62C 12 SOW 172D","GW","USGS",-76.01197500,36.79645278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364745076004304"
"364818094185301","Neosho Springfield Plateau Aquifer","GW","USGS",-94.31480560,36.80491667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364818094185301"
"364818094185302","Neosho Ozark Aquifer","GW","USGS",-94.31475000,36.80491667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364818094185302"
"364852076252202","59C 30 SOW 163B","GW","USGS",-76.42314170,36.81431944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364852076252202"
"364852076252203","59C 31 SOW 163C","GW","USGS",-76.42311110,36.81430000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364852076252203"
"364920076093201","61C 27 SOW 174A","GW","USGS",-76.15791630,36.82240380,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364920076093201"
"364920076093202","61C 28 SOW 174B","GW","USGS",-76.15504958,36.82061775,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364920076093202"
"365124075590701","63C 30","GW","USGS",-75.98537220,36.85663330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365124075590701"
"365124075590702","63C 31","GW","USGS",-75.98542220,36.85665830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365124075590702"
"365124075590703","63C 52","GW","USGS",-75.98538610,36.85665556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365124075590703"
"365133076351202","58C 58 SOW 141B","GW","USGS",-76.58410560,36.85848889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365133076351202"
"365133076351203","58C 59 SOW 141C","GW","USGS",-76.58408610,36.85850278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365133076351203"
"365141090304001","Poplar Bluff","GW","USGS",-90.51116110,36.86141389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365141090304001"
"365150076051101","62C 73","GW","USGS",-76.08631670,36.86400000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365150076051101"
"365155076020201","62C 72","GW","USGS",-76.03380000,36.86533330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365155076020201"
"365204105365501","30N.12E.01.1414 AR-1","GW","USGS",-105.61529720,36.86780278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365204105365501"
"365210088391301","VIOLA WELL - J5C0103","GW","USGS",-88.65366060,36.86950094,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365210088391301"
"365236112442501","B-40-04 17ACC [PISP NPS Monitoring Well]","GW","USGS",-112.74103680,36.87665209,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365236112442501"
"365256076032001","62D 22","GW","USGS",-76.05554170,36.88223056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365256076032001"
"365256076032002","62D 23","GW","USGS",-76.05559440,36.88220000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365256076032002"
"365307076055301","62D 24","GW","USGS",-76.09798889,36.88531667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365307076055301"
"365307076055302","62D 25","GW","USGS",-76.09795560,36.88528889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365307076055302"
"365319089331001","Sikeston","GW","USGS",-89.55275000,36.88822220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365319089331001"
"365337076251601","59D 34","GW","USGS",-76.42110830,36.89368889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365337076251601"
"365337076251602","59D 35","GW","USGS",-76.42111110,36.89368889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365337076251602"
"365337076251603","59D 36","GW","USGS",-76.42112778,36.89363056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365337076251603"
"365337076251604","59D 37","GW","USGS",-76.42113060,36.89363056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365337076251604"
"365337076251607","59D 40","GW","USGS",-76.42112500,36.89370830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365337076251607"
"365403112452801","B-40-04 06AAC1 [Kaibab-Paiute Well]","GW","USGS",-112.75853800,36.90081850,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365403112452801"
"365411076071601","62D 20","GW","USGS",-76.12118889,36.90299444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365411076071601"
"365411076071602","62D 21","GW","USGS",-76.12121940,36.90299720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365411076071602"
"365415093342301","Crane","GW","USGS",-93.57300000,36.90416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365415093342301"
"365451093555501","Monett 10","GW","USGS",-93.93197220,36.91408330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365451093555501"
"365454077014402","54D  7 SOW 242A","GW","USGS",-77.02864550,36.91525059,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365454077014402"
"365454077014403","54D  8 SOW 242B","GW","USGS",-77.02860388,36.91522559,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365454077014403"
"365454077014404","54D  9 SOW 242C","GW","USGS",-77.02855670,36.91521725,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365454077014404"
